timestamp,round_id,service_name,hostname,url,tags,probe_type,success,latency_ms,latency_p95_ms,jitter_ms,packet_loss_pct,status_code,error_kind,error_message,details
2025-12-18T13:36:12.606347+00:00,2025-12-18T13:35:53.420445+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,http,True,542.2674880001068,,,,200,ok,,
2025-12-18T13:36:12.750333+00:00,2025-12-18T13:35:53.420445+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",ping,True,47.94580666657566,50.65894200015464,14.79641600008108,0.0,,ok,,min=31.792822999705095;max=61.385654999867256;samples=61.39;50.66;31.79
2025-12-18T13:36:12.767826+00:00,2025-12-18T13:35:53.420445+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",dns,True,17.401641000105883,,,,,ok,,ip=162.159.140.229
2025-12-18T13:36:13.153854+00:00,2025-12-18T13:35:53.420445+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",http,True,384.50626600024407,,,,200,ok,,
2025-12-18T13:36:43.823689+00:00,2025-12-18T13:35:53.420445+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",ping,True,60.168148999764526,60.168148999764526,,66.66666666666667,,ok,,min=60.168148999764526;max=60.168148999764526;samples=60.17
2025-12-18T13:36:48.885076+00:00,2025-12-18T13:35:53.420445+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",dns,True,5060.937228000512,,,,,ok,,ip=162.159.137.232
2025-12-18T13:36:58.895477+00:00,2025-12-18T13:35:53.420445+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",http,False,10010.280305000379,,,,,http_dns_error,"HTTPSConnectionPool(host='discord.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='discord.com', port=443): Failed to resolve 'discord.com' ([Errno -3] Temporary failure in name resolution)""))",
2025-12-18T13:36:59.098272+00:00,2025-12-18T13:35:53.420445+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,ping,True,67.54410399995929,71.5902140000253,6.520713000554679,0.0,,ok,,min=59.0003359993716;max=72.04176200048096;samples=72.04;71.59;59.00
2025-12-18T13:36:59.151601+00:00,2025-12-18T13:35:53.420445+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,dns,True,53.23602099997515,,,,,ok,,ip=185.60.218.174
2025-12-18T13:36:59.738504+00:00,2025-12-18T13:35:53.420445+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,http,True,585.3949000002103,,,,200,ok,,
2025-12-18T13:37:00.014820+00:00,2025-12-18T13:35:53.420445+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",ping,True,92.04872066675307,90.06493000015325,9.88636900046913,0.0,,ok,,min=85.45780799977365;max=100.6234240003323;samples=100.62;85.46;90.06
2025-12-18T13:37:00.054189+00:00,2025-12-18T13:35:53.420445+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",dns,True,39.27197099983459,,,,,ok,,ip=2.16.16.150
2025-12-18T13:37:00.349746+00:00,2025-12-18T13:35:53.420445+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",http,True,294.2066999994495,,,,200,ok,,
2025-12-18T13:37:35.956702+00:00,2025-12-18T13:37:30.935147+00:00,gateway,192.168.1.1,http://192.168.1.1/,"gateway,wifi_path,baseline",ping,False,,,,100.0,,ping_unknown_error,ping exited with code 1,min=None;max=None;samples=
2025-12-18T13:37:37.960593+00:00,2025-12-18T13:37:30.935147+00:00,gateway,192.168.1.1,http://192.168.1.1/,"gateway,wifi_path,baseline",http,False,2003.7882520000494,,,,,http_timeout,"HTTPConnectionPool(host='192.168.1.1', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.1', port=80) at 0x7fed72282480>, 'Connection to 192.168.1.1 timed out. (connect timeout=2.0)'))",
2025-12-18T13:37:38.207063+00:00,2025-12-18T13:37:30.935147+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",ping,True,49.23818820007,60.35732899999857,7.071039999800632,0.0,,ok,,min=39.23695200046495;max=66.4973889997782;samples=66.50;60.36;39.24;39.84;40.26
