timestamp,mode,round_id,service_name,hostname,url,tags,probe_type,success,latency_ms,latency_p95_ms,jitter_ms,packet_loss_pct,status_code,error_kind,error_message,details,hour,throughput_mbps,score,tier
2025-12-19 17:51:25.639604+03:00,baseline,2025-12-19T14:51:24.390308+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",ping,1,49.993126333599015,47.42374699981155,12.17884849938855,0.0,,ok,,samples=60.68;41.87;47.42,17,,74.15328944943036,ok
2025-12-19 17:51:25.647430+03:00,baseline,2025-12-19T14:51:24.390308+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",dns,1,7.69334400047228,,,,,ok,,ip=108.157.52.110,17,,85.73861486509637,good
2025-12-19 17:51:25.864622+03:00,baseline,2025-12-19T14:51:24.390308+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",http,1,215.7685040001525,,,,200.0,ok,,status_class=2xx;bytes=227214;redirects=1,17,,48.71280049158654,bad
2025-12-19 17:51:26.119422+03:00,baseline,2025-12-19T14:51:24.390308+00:00,zoom,zoom.us,https://zoom.us/,video_call,ping,1,84.88966399969893,78.65055099955498,12.730163999094655,0.0,,ok,,samples=99.62;76.40;78.65,17,,66.85128586081112,ok
2025-12-19 17:51:26.126935+03:00,baseline,2025-12-19T14:51:24.390308+00:00,zoom,zoom.us,https://zoom.us/,video_call,dns,1,7.413678999910189,,,,,ok,,ip=170.114.52.2,17,,86.2195203310992,good
2025-12-19 17:51:26.786773+03:00,baseline,2025-12-19T14:51:24.390308+00:00,zoom,zoom.us,https://zoom.us/,video_call,http,1,657.3601130003226,,,,200.0,ok,,status_class=2xx;bytes=473628;redirects=1,17,,11.178248696195983,bad
2025-12-19 17:51:26.947156+03:00,baseline,2025-12-19T14:51:24.390308+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,ping,1,53.41846233325972,55.87628200009931,7.405501999983244,0.0,,ok,,samples=55.88;48.48;55.90,17,,77.82446175213603,ok
2025-12-19 17:51:26.958466+03:00,baseline,2025-12-19T14:51:24.390308+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,dns,1,11.168765000547864,,,,,ok,,ip=52.123.128.14,17,,79.98146225239259,ok
2025-12-19 17:51:27.590562+03:00,baseline,2025-12-19T14:51:24.390308+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,http,1,631.9627560005756,,,,200.0,ok,,status_class=2xx;bytes=231138;redirects=3,17,,12.16578697627148,bad
2025-12-19 17:51:27.751741+03:00,baseline,2025-12-19T14:51:24.390308+00:00,meet,meet.google.com,https://meet.google.com/,video_call,ping,1,53.6824273331149,55.07335600032093,14.9829500001033,0.0,,ok,,samples=67.97;55.07;38.00,17,,71.2356754809015,ok
2025-12-19 17:51:27.758375+03:00,baseline,2025-12-19T14:51:24.390308+00:00,meet,meet.google.com,https://meet.google.com/,video_call,dns,1,6.536210000376741,,,,,ok,,ip=172.217.17.142,17,,87.74597444127423,good
2025-12-19 17:51:28.046132+03:00,baseline,2025-12-19T14:51:24.390308+00:00,meet,meet.google.com,https://meet.google.com/,video_call,http,1,286.48571700068715,,,,200.0,ok,,status_class=2xx;bytes=4157;redirects=0,17,,38.48304658944354,bad
2025-12-19 17:51:28.221909+03:00,baseline,2025-12-19T14:51:24.390308+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",ping,1,58.53878400012036,63.58191900017118,16.66292549998616,0.0,,ok,,samples=63.58;47.43;64.60,17,,69.08416383548447,ok
2025-12-19 17:51:28.229762+03:00,baseline,2025-12-19T14:51:24.390308+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",dns,1,7.745144999717013,,,,,ok,,ip=142.250.187.110,17,,85.64983394396421,good
2025-12-19 17:51:28.706254+03:00,baseline,2025-12-19T14:51:24.390308+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",http,1,475.1323689997662,,,,200.0,ok,,status_class=2xx;bytes=687322;redirects=0,17,,20.519909760481337,bad
2025-12-19 17:51:28.745435+03:00,baseline,2025-12-19T14:51:24.390308+00:00,netflix,www.netflix.com,https://www.netflix.com/,"streaming,video",dns,1,39.05427500012593,,,,,ok,,ip=54.155.178.5,17,,45.790868155335474,bad
